product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
c86ed3ea369dfbb99378eaccad22285f,luggage_accessories,58,1577,2,4737.0,17,11,65
444ce2e7138262ca5568d5ead4cfdc43,watches_gifts,30,1808,4,1209.0,55,11,63
03df1736ffde402546172019bcdc8500,fashion_bags_accessories,45,1554,3,974.0,71,19,17
aa593db8a2ed46f328f1070c39f3fe50,luggage_accessories,41,1943,6,5260.0,80,11,57
4b668f9e3469f474b48f68db2de7df2a,watches_gifts,36,367,6,1506.0,59,31,45
5c41a51cf5e10cc0abcb9e350ca8dc47,furniture_decor,43,1075,5,1561.0,15,21,8
a49d920fba8ca211bef8c93fdff44731,auto,35,1854,1,751.0,23,27,22
1a50ed39e5bbd7799e09564b0a6eaf49,luggage_accessories,21,694,6,176.0,82,49,41
43dde0dd4dc7cef52513bccf8cc9f90c,auto,56,1452,5,1147.0,60,7,42
eb334baa196bda5b5654cd7eb9f95b46,auto,54,1859,6,558.0,51,17,54
224001313503fb3048981db9acfc1ca4,perfumery,33,1929,1,751.0,74,9,56
7898efacdb22066535bb5469ab7d2c12,perfumery,34,1850,3,1457.0,53,31,18
483b9a77f54c38ed03c8d69453217607,fashion_bags_accessories,51,1377,2,1007.0,55,7,73
3b8f974397b40b605b5c99c3906a3943,books_general_interest,34,691,2,570.0,10,25,42
53ff0d18d62d7405dac56a171916fe7b,perfumery,38,988,1,2855.0,43,14,62
1332f96ec9742d24a4ec7563589312b6,computers_accessories,46,717,1,3684.0,86,29,31
afe110f0b653b0e30e8329dc776a2157,sports_leisure,31,1019,3,248.0,82,46,70
cf7cdadd330c064f906e4df8f9f886b2,telephony,54,1137,5,1655.0,77,39,56
3ad428b1d56bc3b555d6108c03894410,sports_leisure,29,748,2,3644.0,76,17,7
449cda082a8857ffc4e596faf54e9535,pet_shop,26,1657,4,329.0,72,34,71
13be3578e0bc737e7a9c90880e47e224,perfumery,54,742,2,1164.0,98,17,64
1ed64e9dbd8ce96bacfbe16f35feb9a0,computers_accessories,35,1144,1,1799.0,22,49,52
7f2f4995000c21419e0b0a88ae9bda19,sports_leisure,58,1627,5,2155.0,38,47,39
da2a6e5d47c82a006c4a6ade3e98254a,housewares,44,1571,6,1592.0,67,45,14
b1067ceb650630df0e756c0aaf182346,sports_leisure,24,838,4,1147.0,29,25,30
a476ba0beeeb7e306f75f5f5107182f0,office_furniture,54,644,1,2925.0,45,27,26
1dbef07aee281fc14fa39cf99677b894,auto,37,1309,2,466.0,80,27,16
573265aad67310a8769b44e530ee899a,books_general_interest,51,795,5,2626.0,41,13,73
983949fe95c60bdbe2ea158dbfa77ad3,food_drink,58,996,5,2198.0,54,9,28
77db67b51e6f314c5fb3d0d48c16bb33,auto,51,545,4,1481.0,90,46,9
bdc81acb4d3704bf7e4a12f2d2e900c4,fashion_bags_accessories,58,692,4,387.0,13,26,41
2b1895feecee1c6d25052a94a56bfa2f,luggage_accessories,29,604,1,831.0,98,32,47
977b87b00681a5dafdd88521f23b5dd1,housewares,29,1172,3,1531.0,18,40,38
f739f1a883d028cae1dfa148155d82b7,office_furniture,32,1165,3,2980.0,93,12,76
e1aabce1bad1244526cb5ea872f67c68,sports_leisure,28,1559,5,2094.0,97,5,13
07aeb9d0ca3ff358c0a680ef06436f63,food_drink,40,1023,1,845.0,87,11,69
8b456f9df68b755a6b2ff383d91d65bf,toys,50,1133,5,2035.0,15,13,79
4e7b0f1a7e533037e310081cf65e8c6f,housewares,23,363,2,1034.0,78,24,67
5c1213e267ba6111b163d7edb62d9205,furniture_decor,24,1350,4,1723.0,15,3,66
d5ef89e7481482146b539d4cad76fcb5,perfumery,26,1129,5,1002.0,37,11,45
7109a96716de767724875543cde1e340,telephony,25,236,5,833.0,42,41,61
21350cf63a3ebdb90cf07c64e8beb586,watches_gifts,47,1965,4,433.0,92,10,58
ab14ece9f287114f235f6ce17c3b9930,office_furniture,22,1840,1,2507.0,32,35,68
1e32851e5ce4aef0cd98a4efcd85642e,books_general_interest,32,1064,2,957.0,10,49,19
fabb7bb825e64e3876a0b7dfafb446cb,watches_gifts,54,743,3,431.0,12,36,11
98686da4b92012e0591270df2fc908a2,office_furniture,34,1338,1,743.0,28,28,33
aa8ec7733cbd2cfea5ca6ce6276270bb,computers_accessories,58,1087,3,1042.0,87,32,20
e34a498db274714e0b58c0bf7d2aa940,toys,44,1338,2,909.0,87,21,37
7330096e9619d726090ca342994dae7d,auto,43,1455,2,2925.0,45,23,58
94866dd5348bb91a4a8e9ba3c6989b9f,furniture_decor,24,353,1,4006.0,25,32,75
551030f5bf0d3f241629ea8a4b8cd7cd,food_drink,26,1245,2,2140.0,79,20,21
dbe4b7122fdb6545e729b48eb35126eb,watches_gifts,25,1291,5,180.0,36,48,15
01a6664eb9a8330a60477bc743306df0,books_general_interest,47,306,2,1557.0,73,18,22
026616b33863d4ef4eac4830a46980d1,furniture_decor,36,900,2,1441.0,43,13,15
73a1a6b0b199befc888647c4ce98eedf,sports_leisure,57,1845,2,2314.0,80,28,31
8ad606505891e78330c7ed2f9a1c9f47,perfumery,32,1232,6,1810.0,96,12,53
44a040032e42bf3374174a91da7eaf6c,bed_bath_table,54,296,4,724.0,39,15,53
e8b28da90d5b643b3e68a6c2f468a8b0,books_general_interest,27,1493,1,1350.0,16,18,53
9e78874e2b730f61b730d7f05f6bbb22,computers_accessories,52,1457,5,2176.0,21,4,79
a910541167834eb4fd7502664414aac9,pet_shop,40,625,2,2336.0,83,31,30
d7ac6574497ad353f1aa7358abf2585a,luggage_accessories,44,1379,2,615.0,95,6,74
90550bb9c58e7b120faeec651436a911,sports_leisure,43,833,4,756.0,87,35,46
82ef554775072f6872714e9c8d4febd0,bed_bath_table,30,1308,4,3454.0,60,30,39
dad2b6e8430805921680bd29eadb0a06,toys,31,1710,1,1406.0,34,47,32
8d3e32cbe0c1a076a81442c7f59988e2,health_beauty,30,141,1,3293.0,91,22,35
f79716ebd011a6916368af7c5e72ae38,sports_leisure,20,512,5,2197.0,64,49,38
2ccd8b15b13c553d9abe81a2fb1a4219,toys,39,735,6,3089.0,23,22,18
9f6a694ba9b3bf599dece51ef3387351,perfumery,43,743,2,588.0,90,34,49
a42364860bb037914f403cfb923ec430,bed_bath_table,29,1772,3,4921.0,49,12,5
c29c8a479965ae6577bc21f6e218b745,bed_bath_table,54,830,5,1429.0,24,10,42
d646734ca6939ebacb863095fa23f501,sports_leisure,37,362,4,1721.0,49,6,34
7e83380bb280ab4514670b2bdfcc3667,books_general_interest,25,1807,1,2275.0,74,28,51
a63f23066ac18c02b1699d5082965f8e,food_drink,38,1446,1,2794.0,78,13,69
ccb24fcf1e4e24960bf3ad32d194b619,computers_accessories,38,1542,2,1015.0,51,35,30
7a1e4e3a4e7b12fa2c2be5e9cc3ec922,perfumery,56,587,3,479.0,77,3,71
d8b4c91ed9393e11de1ecb30b980c37a,books_general_interest,54,417,1,572.0,79,30,35
8295f10e5cd6ad502463f03c7155a4bc,computers_accessories,41,765,1,326.0,87,32,33
038df68c4d4407da9635a60db0bfeee5,toys,54,1455,5,1205.0,18,28,62
25d78e6a47d835e372925266cf5b8a2a,pet_shop,48,1821,5,2488.0,25,31,45
d2414d8482a6756bbf878e40b7ead6f5,food_drink,53,369,4,3647.0,13,22,13
0745e5c2ef9e2ff38f238fc209966d76,food_drink,28,1655,5,3258.0,53,44,30
42bfec030e4525b0ad8e62fccaf4d9e9,health_beauty,32,364,3,1775.0,54,39,6
d581ca3c3255b6e385ee49002450b0f4,perfumery,44,873,5,359.0,31,43,20
85098f08b244e415b313bcbea2b84f66,luggage_accessories,47,1168,3,2592.0,49,45,61
282758b819b3d87fe5c0254fcc909431,furniture_decor,48,125,2,304.0,14,18,53
65eebf633412933e902a83c72f149f8b,housewares,55,1230,4,2359.0,52,3,34
032e2889fc3caa3a3f812c2c24810de2,watches_gifts,53,347,6,833.0,10,28,53
64a1539a99aa4c09803f853f1b1c2633,food_drink,38,1012,5,1604.0,22,33,10
e666c1d664a0e7ddac79607228312339,housewares,24,1799,1,1981.0,86,34,51
7858042dcdf04927ab3bc134993ae380,watches_gifts,48,904,4,1074.0,71,41,32
1b5af322a195b3a90e1150741f45d274,pet_shop,26,556,3,1173.0,31,14,26
732cd5aa8d370d83d60128aa2d10199a,books_general_interest,44,1176,4,309.0,80,7,44
6cc60d9100bf2e724246b24f0b91f861,stationery,31,1654,1,1608.0,93,3,38
beed596efd3771e295f00fe52cbfdab2,toys,37,875,1,1552.0,79,39,11
fe134cdbda143cefa022a61b492fa7f9,furniture_decor,43,1556,6,729.0,57,43,68
1a0b6ccb83dae7990627408e684185ad,luggage_accessories,58,1365,5,1648.0,78,35,29
2b719db9eadec153ab02ee8545262c0c,sports_leisure,47,827,2,1290.0,34,22,26
a7f80c62a91762abdd18f00220211b44,books_general_interest,52,778,2,1345.0,42,13,9
31a4699786449319861c7d5ec58e8d8f,computers_accessories,31,971,1,847.0,13,10,36
eaf469e2bbdae972d51edb78bf329d52,luggage_accessories,54,871,5,1132.0,56,3,23
58728dd660c672fe2a2bdb3e8bc16368,bed_bath_table,44,1451,4,1825.0,17,27,26
4d7c3967269ded08685485d10c35294e,computers_accessories,38,721,6,648.0,93,34,67
9d7aa14f214bf80eab64c3384fbc2121,telephony,58,1180,1,1403.0,65,22,61
ca5bbff662dc9a52dceed520f46752ba,fashion_bags_accessories,27,530,2,2153.0,51,41,38
9ce0eb4a300a84e62f36d69f39baa8ae,bed_bath_table,43,1518,6,1869.0,25,45,28
b1d6b703d3883f962afa8cc79cf212ac,computers_accessories,27,532,6,1128.0,17,38,15
78c54eaa3ba50ef3b53d2a62279705f6,toys,36,1781,5,1067.0,25,2,53
964ade605892016a6760914272c2bd02,health_beauty,37,208,2,2761.0,98,40,42
0b9c6c3b921aaf68847cfa3f181775ea,luggage_accessories,46,1043,3,1249.0,98,36,78
c4ad257a185e99e31e11ef4367264538,stationery,44,882,5,2630.0,47,25,48
fc15b7841b0480bdb9a1054337ebc8e4,bed_bath_table,52,786,2,816.0,88,6,23
bc24411b63802715f834e73b651a1a5f,pet_shop,37,1518,1,893.0,81,45,20
0bd3ef412ce321181545d051bfe013e1,pet_shop,52,1038,4,760.0,80,37,65
e3a3d401fbc1fba15e14bbe226b2c374,health_beauty,28,1785,6,2598.0,75,28,5
f5e644540d8e41f814bde1a5617c995a,sports_leisure,44,1337,4,1034.0,52,39,75
781d5f5db2e5b18ce9b641aac2eb5df0,stationery,52,1770,2,2410.0,64,12,70
ac6a12302b6c728024c3e7a912bc082c,bed_bath_table,48,1277,4,538.0,51,35,62
66b96261f98e0b0456fe25b5cd864d9c,books_general_interest,46,1049,2,2244.0,69,14,50
218f210d566835c945f487d7bf1b997c,watches_gifts,31,1804,4,890.0,74,32,63
0385387531e340e8ad0a60353ad36f94,food_drink,51,321,1,4849.0,19,21,67
60cf6d21d11c7e719a2e8b7c71ec1a37,housewares,36,485,2,2987.0,41,27,79
84c5496bfb7085261370a06c072c9f25,pet_shop,45,252,1,4026.0,23,23,31
3d378675c3d66d9968a4cbcd003ab0c8,bed_bath_table,57,133,5,1967.0,84,30,71
ffbf9d1ed043579c3c7c1ea9b654eff2,housewares,39,295,2,2904.0,12,46,45
71f85e00994f20ba3d1a1419fda13a62,sports_leisure,26,1563,2,3039.0,26,41,79
c02070cc824dd86b17ae03a7b126ef12,sports_leisure,42,297,4,596.0,33,20,36
c346ef36082bc9748d8845e93ea2491b,perfumery,24,1066,2,1266.0,56,19,51
a23e7af751c73d67fc5bb8eb9eaba9ec,office_furniture,42,377,1,1603.0,55,4,20
0f21f7a6a37fa9838bc8066e6abf923d,pet_shop,29,575,2,422.0,43,24,46
a1898baa41954bd4fb6f4c90d5c5da31,toys,59,291,6,1782.0,11,44,29
42db0a3251cd9e4ee89246ee7ac671b4,sports_leisure,52,1716,4,1451.0,19,6,12
9d7c8cc78d1b63b8081b0936bf369800,fashion_bags_accessories,46,1694,5,3257.0,99,37,25
34b7ad59055fcc6528ee4a8c0b040b47,sports_leisure,48,138,5,924.0,64,45,79
69433b9778af5f2d55b68a33c7cbb530,telephony,24,669,5,937.0,92,45,16
0bee50522e1143da5bd814540f864489,books_general_interest,48,1981,2,1644.0,95,10,34
fcdf9e098e4a798c39ced61331759826,fashion_bags_accessories,24,154,6,1134.0,26,4,57
4a8ee25ac59c476edab44af5de9f262c,furniture_decor,20,500,2,299.0,72,17,28
9c204da5c260ea56bc823d55ff857ba9,computers_accessories,34,1067,6,497.0,13,13,48
6a3df31a8e72e5e575c7c1d5520b4145,auto,34,1482,6,2173.0,82,39,78
d90d67ea977fa2c349746ae66e2f36f9,perfumery,50,889,3,214.0,31,20,7
fd16d09986a71fa480dd26452b70e004,furniture_decor,58,1082,1,1741.0,63,45,74
73a0e85477d6d60f46d0751b858730c2,housewares,53,149,2,2879.0,43,49,58
a4b9f7b6d2fa3786cf9960ebb25c0981,stationery,43,1518,5,1663.0,77,37,69
5cb02b546fea32f5636ff68384d19d09,perfumery,40,1392,4,957.0,92,13,44
60c79a9ecf5ae145ebbb6ed78c201d70,watches_gifts,20,949,4,3912.0,90,34,44
b61cec01186e82896cbef3f677d408f5,luggage_accessories,34,1993,3,3096.0,93,42,50
15021cdb6ddccfb6c65520fee88a7875,toys,57,569,5,721.0,48,9,79
d659d4d78c569bbc9cfcac971b522e06,books_general_interest,20,1008,2,2302.0,78,5,60
52eb1101ec480e14e06d2986d98dd7a1,office_furniture,47,1759,3,3073.0,54,32,10
5e2b585fa8a93a36e167680a36696916,watches_gifts,38,198,6,839.0,78,33,55
bd9394b93bcae5618ecd13e72dbd7a23,food_drink,39,722,6,2386.0,77,46,76
f2d82b76886d5bab52888bb35150bcc7,auto,43,482,6,1462.0,69,5,58
f1692200a75fdaf37cce5d047c636298,sports_leisure,46,1597,5,1349.0,45,45,45
bc6bbd0963266e3d84a4743e5337ff75,office_furniture,57,1472,3,488.0,13,10,66
405a498b0ccb9e72b86b1ce1f458cba5,furniture_decor,45,1781,5,1954.0,52,37,46
8a517ee85f4f94c5c26df14f3ecf4539,computers_accessories,44,1217,2,891.0,46,36,17
88116f66fce281c6c552717b954b2683,health_beauty,35,522,6,544.0,10,33,50
785fc6589dfc31985992bb80caa12893,auto,26,848,6,2489.0,13,47,33
3b770839441e17f1d83b05b325125408,telephony,23,1116,5,260.0,82,6,15
cda27ca2ab6ae499d6eceb1a2c85f974,telephony,39,553,6,1378.0,28,43,61
ab30d1d141bf544ae4d073aa77f1ff4a,books_general_interest,35,1369,3,1358.0,30,16,5
904b0003987e170b35125c1b7f3732e6,fashion_bags_accessories,55,1821,3,812.0,39,29,70
8c9ab7e0bc5c6d94f0366b8e3d66ae0c,stationery,40,1412,4,3852.0,28,30,7
8a2566f672221ab7b5fbb85933d86ceb,office_furniture,54,446,4,1182.0,97,9,5
8d540d6e64e738dd3d7c92a88ddb7a72,toys,59,1978,6,3069.0,90,5,25
d267ffaf91270b180b819636788bfa94,stationery,22,288,3,3237.0,33,39,53
075ff889a3b18835819150ec895890b1,auto,45,1933,3,501.0,87,41,38
e9d5bc62c07054a16a7c2408c21d13dc,health_beauty,54,1663,3,714.0,87,42,67
80f67c6216cb7c616de32f2080254904,telephony,55,731,4,991.0,84,2,54
131cca572e1c85dc55042a4a463f2fb9,food_drink,40,320,6,723.0,32,14,43
afb5aa06729dda095e96bfea61f01d89,telephony,49,347,5,2243.0,26,38,9
8de29f69a9684448e39b40ff991164fa,luggage_accessories,45,944,1,1059.0,35,43,43
564a219890d8b26103f376b4e44013fc,bed_bath_table,35,874,6,1947.0,28,4,28
2642d3477264a41cf9d818202465e37a,bed_bath_table,52,1650,2,2000.0,43,21,22
d9fdb5daa94a327732ce81fc4768ec4a,watches_gifts,51,321,6,428.0,36,26,37
f4639569da9655c7964be936e6b2e25a,books_general_interest,31,642,5,2294.0,87,43,25
946efcabea273c99c48d4896112c2927,toys,37,1463,5,1051.0,41,29,68
2cf589309e40ca8588ef00c419698e30,auto,51,806,3,3333.0,11,7,10
25801f0419e214ee020153c9e65057e6,fashion_bags_accessories,51,861,2,2246.0,27,15,62
ffb012a8620317bf1bb39c4c04c2ae10,office_furniture,56,1869,3,298.0,70,37,28
3dbd6522b533c555a801c9e66988fc58,housewares,45,339,2,3225.0,28,36,59
24dc67b7052f5923282560623f3dd032,stationery,23,178,6,4866.0,47,36,23
d832adb064a1e6de4547986e3a51d202,computers_accessories,29,1394,2,1253.0,72,45,56
b5d7c046dba7437b9276bb7fbd71ae08,watches_gifts,52,346,4,1037.0,92,39,47
0b8df948bba6f0e4fbee66ea62eb695b,toys,29,1095,4,700.0,53,5,61
97b19af4324d09be1067b137b89d3f2a,toys,39,1520,6,821.0,33,30,15
278184e598390482874a1bf589b1c4ce,fashion_bags_accessories,45,599,1,867.0,39,15,75
577d1dc32d7582a8e016a9e14123bcee,toys,49,744,1,882.0,71,10,49
f668aac9cdc4ba589876af62565e5e4a,health_beauty,51,337,6,1027.0,85,39,8
ab66b9ef6c612ec354852ab047606348,auto,21,912,3,1810.0,79,39,72
44f3aa03aca714233decdd31706a9929,books_general_interest,54,920,6,1316.0,99,6,41
26a96d262dd01ac1e5105967489e93f7,housewares,43,866,6,1969.0,65,40,33
d938e7b75e3715b3db157ef086d8aa0e,telephony,55,1698,2,766.0,49,16,11
d5155a169c5694ce0555907c0eaaca2a,stationery,31,1953,1,893.0,62,43,63
cec45496b60d78a7519f2f452aa5b042,auto,49,294,2,2370.0,17,18,66
47e6d27f216f133f8d073375d649257c,books_general_interest,28,1841,2,987.0,71,24,15
4364326db14a3245a14b9fa72d2a778e,computers_accessories,42,1556,4,327.0,78,12,24
fd669aecf60a946ae9f045bf8c015a16,bed_bath_table,41,965,5,2557.0,55,14,38
9a1add4d661bc5595e97da5615cda7a6,watches_gifts,58,483,4,928.0,98,43,44
7fbbe53d3abe0c1f5c85e09cb1641d94,books_general_interest,31,1088,4,1125.0,35,45,23
aea26aba38b960a3646a1384e7a17227,housewares,21,1349,1,3200.0,74,11,33
bdee23a3e4a1993142273bbea933bb73,auto,54,367,4,4935.0,57,41,39
ffe620ae43cbcb2d00486b087b4f4158,watches_gifts,27,184,2,565.0,99,22,22
0c6a36c819e5f829e0192dfc856458f9,furniture_decor,33,419,4,256.0,10,15,69
7ab8d2fe5b6b5a3e86883f35c3a2a4cd,auto,28,1130,2,738.0,10,44,5
b9620bfb4644241b20bbc55904e799d9,housewares,42,155,4,2406.0,65,31,11
433db7c60cbfc827baf9a83422d86e98,fashion_bags_accessories,35,1145,1,883.0,96,9,29
2a6f11ad4649edb1b98a45f545b30472,bed_bath_table,42,836,3,1302.0,90,16,36
fc78541bc446850d9a4d3075477a96c2,housewares,27,307,6,867.0,57,46,39
1a07a92bbbe50956473d921ef0434464,health_beauty,56,1028,4,1448.0,55,3,39
4e19f27efaa4a8046434a257d742fd51,sports_leisure,50,1380,3,1175.0,52,48,40
175012937e1b7dc8465de54af0b805f4,health_beauty,50,208,6,2293.0,44,19,51
a4f12ab42fd39e6f7cb0caef71e52d15,fashion_bags_accessories,24,798,6,637.0,85,9,67
b55eee2ac3924042920546c0936e058d,auto,30,1222,3,496.0,60,43,73
5d36f2b583b11f28ad38cedab118d99a,sports_leisure,56,461,4,2219.0,82,13,54
bdbe6d515fb1b068ef3b706c221aca8a,telephony,47,1212,4,2191.0,33,49,7
9b4a1bf33b6ec5e3a4ab27e2a0f1c6bf,furniture_decor,22,878,6,701.0,94,28,9
10612e914a86ed9f27e8d52000883a3b,watches_gifts,58,603,4,245.0,30,37,5
5211a2f36e1861a279db3d65302f2c2e,books_general_interest,42,1283,4,874.0,58,5,41
b267496d7ecb6bc7e30d688d700bd248,bed_bath_table,30,948,3,949.0,40,23,75
a3b2243b8eb90870123a04075b8efdaf,books_general_interest,59,785,2,2323.0,71,17,69
664ba1a7d2dcb3a43acd3b7bba2fc7cc,bed_bath_table,41,436,4,135.0,63,31,8
7163d1c1deffb0a0cb5816889b162a27,luggage_accessories,38,1279,3,191.0,97,36,76
8f53f97e1ecdd46b0690bcb33a769db4,health_beauty,45,1539,3,928.0,16,3,32
0346195381c4b9a3f85d298567b3de3b,auto,51,1641,5,3525.0,33,40,53
7883329445a1034f9529b259e6d8a3af,watches_gifts,55,1129,1,378.0,47,32,51
0ac19aa2946d1c876fed9f6fdff70c66,luggage_accessories,49,1068,3,883.0,99,23,73
c4e84a5a352485e5009b48d1fc71e63c,furniture_decor,45,1829,5,1678.0,17,22,19
09f072c902f2ec8e0fb659bb19b3818b,bed_bath_table,58,856,5,594.0,63,27,60
0ccad7f32b0d16f5709f55770f4af0d8,stationery,37,1659,5,2930.0,14,17,73
5d8f2d6811817a198f8d94e6eff8f529,housewares,29,1501,4,229.0,44,25,29
aea4661b3d01962962a2b950500689f0,pet_shop,22,1005,4,1407.0,57,29,21
8bccd723c99e3de4495293de5347b011,auto,55,583,5,3304.0,71,27,76
2f0687040455fa775d81d4b3475fd800,housewares,35,1461,6,3526.0,82,17,34
49369f7fd784bc1ef22abb46aac83b02,watches_gifts,35,1169,5,3424.0,57,45,29
0656a525ea1de346b5ae0c91c7f55250,perfumery,36,1927,3,642.0,22,33,7
e32ee8b3c66fc0c064224f2ecbaf4229,office_furniture,20,1744,5,2593.0,90,43,72
19bc3e8b51869cf12d9993f2f7961f0c,food_drink,32,1460,6,2514.0,90,10,78
55e3e5be014e8e2b63235ea146cdb19a,auto,53,1907,6,265.0,90,7,73
780edc27c19b6052327fb9bc9f0fa2e1,sports_leisure,46,990,3,1214.0,39,12,49
0a9e9e0fcf634ccd88756641e40531f5,food_drink,49,1125,5,709.0,55,8,72
c4a922711c3c67911099a0333121bd47,furniture_decor,27,628,2,1259.0,10,36,55
c55fd4efce482f606965bb7f8993039a,luggage_accessories,37,227,5,2757.0,65,2,28
792ca1c478e5c581cc19e17bbeba03c6,fashion_bags_accessories,24,1604,4,520.0,77,39,12
0363ccda58758e90cd7aff4fab065dcb,office_furniture,52,833,5,1649.0,60,39,51
b65f16fdee9a471be3277d7bc3a1980a,watches_gifts,55,1788,3,1042.0,95,19,72
a785644d750e14691280dc280f83a703,housewares,55,1530,5,2865.0,63,32,52
cafaba4f88c644243b6a89c3100e3318,computers_accessories,20,1715,6,916.0,61,38,51
b56e0fed1c965b4c6e2711550d8d8aed,pet_shop,25,180,4,696.0,55,28,7
d1b34ab0028c32de2cc10e4943849f93,auto,59,283,4,2360.0,34,17,47
2aae6babe560d79d746cca71c5ec6aac,health_beauty,49,568,6,1200.0,77,16,73
c3843bb707410546ae56771f6225dbb9,housewares,48,257,3,666.0,67,44,33
0659522d1353f1c1cf962b170927a425,telephony,53,408,3,2396.0,44,42,70
a3a02980290d9a42708cf9f4a5c40018,office_furniture,48,606,2,827.0,39,3,54
dc0be2277842d92d1ce6fd9cd08e6929,office_furniture,52,1595,2,3162.0,71,2,69
f663fc5271c945b09e69e03f6654c6c7,computers_accessories,45,371,1,1399.0,51,27,47
0e97090e25e513046b0980a4d1e01170,office_furniture,51,1710,3,610.0,99,40,46
733053ae18b2fc0cd530f0fa9d0ddac2,stationery,57,901,6,1077.0,99,39,24
0b04257ffa56cbb8fecba23e51814d93,watches_gifts,49,281,5,1074.0,34,48,62
b4ed942664ac5f5e772717bc056f90fd,fashion_bags_accessories,25,1509,2,644.0,69,47,74
d1ff3ddc7b478d837aad45092c1cbda6,health_beauty,40,202,1,1317.0,73,30,21
eafa292c10acf9f93a1e35f85630df46,stationery,33,1707,3,1449.0,31,34,49
409dcd495904563fe94ebcac4f9afb4d,computers_accessories,46,1207,6,746.0,61,40,37
d19df9af1f3d8c23f8eee1d608c025b8,office_furniture,37,917,5,3922.0,86,35,74
1a7696de4228f8965b4af3b17eca6cc8,computers_accessories,40,1502,3,3545.0,40,5,9
21468c289e631be514cd3f41012a1e82,fashion_bags_accessories,39,688,6,2745.0,71,17,20
3ac7850c363afc164eda5d6a162b8b83,housewares,25,545,4,50.0,10,39,64
9b20c9ea9b61cc48fb679e2b7c368437,bed_bath_table,30,1671,1,1709.0,40,5,8
96c7d84cbda223b842c75eb313e216cf,office_furniture,24,1496,1,1966.0,97,4,70
b36838cebd258761dadc7f4c178bfb49,books_general_interest,50,938,6,508.0,83,41,44
b4def0a4b8a1a115af490f5b803457ad,pet_shop,27,1479,5,2523.0,20,22,76
856f7bd6b5defa8a852a9d6e27c9b3cc,food_drink,25,210,6,1097.0,99,14,30
6d626ede883e968d9cedabe3d073686c,bed_bath_table,49,938,4,2684.0,78,18,76
5e60a5528d3ff7fedf4ba36040a6d3f8,food_drink,50,1673,4,1498.0,96,17,6
d2d20507a026b79a4cd20b76deeb9514,food_drink,58,138,6,809.0,78,28,37
1fa61add551c72d3993acc9d3b1420d6,health_beauty,23,522,2,2191.0,98,19,48
f16ca3497e96bda9d72c7237139f96ce,perfumery,21,1785,4,861.0,47,34,43
38e5a5ede5e28811e5038818d8382a98,furniture_decor,20,431,4,598.0,37,28,67
6271da3c59e12811cc3f18c8846037bb,housewares,43,1320,1,532.0,73,7,8
3888f8dcafea279ee1b55fd4a857cab4,pet_shop,28,333,3,814.0,59,20,76
dd4850e2388cfe79aaa687b2974ad8dc,housewares,44,934,5,1012.0,14,40,28
450440ea8ba7ae9a25a5884d302ad719,watches_gifts,42,1344,4,2074.0,68,36,53
642691274fade54f705ae97151a67367,luggage_accessories,44,401,2,1878.0,29,31,57
c3c111501ddc7ae321ecea0dc9f5332f,health_beauty,42,1418,5,442.0,70,12,32
4c73ee7bee990d801d323b3f07def380,toys,34,707,5,2290.0,51,40,63
3565b2c8ddd3deed7c4790b90844ac98,stationery,46,212,3,1135.0,66,27,66
3988ee260bf8b1d925c55db09b2982ba,computers_accessories,23,1111,4,3707.0,49,10,69
7cd3df8314956587bfe5c4d0b7a66a17,sports_leisure,59,1580,5,1462.0,56,12,42
ddbe9a45c8d552caa91ac72a3abfc37c,bed_bath_table,33,1836,5,1427.0,49,21,57
8a507a382fe1f2fa5d6938c373016d9c,bed_bath_table,45,1302,1,722.0,41,36,9
7e0f439dd4ed874066f822795b7a9740,pet_shop,54,1001,3,1546.0,15,46,69
fc41e14873d990aa065401fb7d3dc085,fashion_bags_accessories,27,1373,4,1050.0,61,44,19
c4828ab59e3b6e22928ba655daebe9fb,bed_bath_table,20,235,5,1492.0,30,36,67
3e01c1e7ef3cd3a19496ac017b2bc2fb,perfumery,59,770,2,614.0,44,43,77
e801c54920cedbb8f42fe3e6ecd462f4,auto,29,1882,5,1003.0,77,9,56
7fb158529d4f961a2c51b0fcbab29b67,perfumery,46,479,3,647.0,96,25,65
699d625eceb69427dbfa467c4e8a7b06,toys,34,1018,3,3479.0,28,15,76
e8d9125e030fa6895d34cc3e2478b458,fashion_bags_accessories,33,1328,1,1993.0,15,8,11
58b6edf5ffe1b139319fc61b9c4b5460,pet_shop,23,1816,6,1242.0,12,5,25
2ea0f2777f8eebfab57e1f1ff418ec20,fashion_bags_accessories,30,721,6,211.0,78,34,79
5a02f4b867e2e189bac7742cbb062b5b,fashion_bags_accessories,53,1837,3,5242.0,62,48,48
15367d47bd2576cca34b5981586fff7c,bed_bath_table,20,739,5,250.0,67,38,5
0c7de71c705cdd00561d441d51484bcc,health_beauty,39,173,1,2528.0,93,17,72
5a6499c6e67a3348fe19426a12db0cdb,fashion_bags_accessories,55,1477,5,823.0,87,35,43
51c237a3677deb829e68f709538072e7,fashion_bags_accessories,21,1440,6,1374.0,14,18,38
05d3c779584c12ae1e34d3e1dbabd379,pet_shop,46,568,4,5758.0,12,21,34
2304f672fa26d01903e2f2440c15d650,telephony,33,1302,3,80.0,19,12,54
